* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 76
* 	addedges       : 50
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_50_attr_1_5
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 110
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.1
* 	input->pool   : 36
* 	pool->output  : 26
* 	input->output : 48
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h8_j1, 
    h2_i3.h2_j2, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i2.h6_j1, 
    h2_i2.h2_j2, 
    h2_i2.h6_l1, 
    h2_i1.h2_l1, 
    h2_i1.h9_l1, 
    h2_i1.h1_l1, 
    h2_i1.h4_j2, 
    h2_i1.h5_j2, 
    h7_i3.h7_j1, 
    h7_i3.h0_j2, 
    h7_i3.h7_j2, 
    h7_i3.h2_j2, 
    h0_i1.h7_l1, 
    h0_i1.h1_l1, 
    h0_i1.h0_l1, 
    h3_i3.h7_l1, 
    h3_i3.h3_j1, 
    h3_i3.h3_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h1_l1.h9_j2, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h8_i1.h8_j2, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h0_l1, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h5_i2.h5_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h9_j1, 
    h3_l1.h8_j2, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h7_l1, 
    h7_i1.h1_l1, 
    h7_i1.h5_j1, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h6_j2, 
    h4_i1.h4_l1, 
    h4_i1.h9_j1, 
    h7_i2.h7_l1, 
    h7_i2.h5_j1, 
    h7_i2.h3_j2, 
    h4_i3.h8_j2, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i3.h1_j2, 
    h4_i2.h6_j2, 
    h4_i2.h7_j1, 
    h4_i2.h4_l1, 
    h9_i2.h9_l1, 
    h9_i2.h2_j1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h6_l1, 
    h9_i1.h5_l1, 
    h9_i1.h1_l1, 
    h9_i1.h9_l1, 
    h5_i1.h5_l1, 
    h5_i1.h8_j2, 
    h5_i1.h5_j1, 
    h3_i1.h3_l1, 
    h6_i3.h6_j2, 
    h6_i3.h7_j1, 
    h6_i3.h6_j1, 
    h6_i3.h2_j1, 
    h6_i3.h8_l1, 
    h3_i2.h5_l1, 
    h3_i2.h4_j1, 
    h3_i2.h3_l1, 
    h6_i1.h0_l1, 
    h6_i1.h1_l1, 
    h6_i1.h6_l1, 
    h6_i1.h4_j1, 
    h1_i2.h0_j1, 
    h1_i2.h1_l1, 
    h1_i3.h0_j1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h1_l1, 
    h1_i1.h2_j1, 
    h4_l1.h2_j2, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h5_l1, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h8_l1.h6_j1, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h5_l1.h4_j2, 
    h5_l1.h9_j1, 
    h6_i2.h6_l1
/;
parameter cost(V,V) /
    h2_i3.h8_j1 6.561925
    h2_i3.h2_j2 -5.000000
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 16.000000
    h2_i2.h6_j1 2.295127
    h2_i2.h2_j2 5.557334
    h2_i2.h6_l1 -0.841195
    h2_i1.h2_l1 6.000000
    h2_i1.h9_l1 0.564724
    h2_i1.h1_l1 8.692851
    h2_i1.h4_j2 -5.053206
    h2_i1.h5_j2 8.557296
    h7_i3.h7_j1 1.000000
    h7_i3.h0_j2 -7.890853
    h7_i3.h7_j2 -5.000000
    h7_i3.h2_j2 -10.808962
    h0_i1.h7_l1 -11.760146
    h0_i1.h1_l1 -1.178649
    h0_i1.h0_l1 6.000000
    h3_i3.h7_l1 2.360357
    h3_i3.h3_j1 1.000000
    h3_i3.h3_j2 -5.000000
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h1_l1.h9_j2 -12.984837
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h8_i1.h8_j2 10.842878
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h0_l1 4.244172
    h8_i2.h8_l1 13.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h5_i2.h5_l1 16.000000
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h9_j1 4.500183
    h3_l1.h8_j2 0.482623
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h7_l1 6.000000
    h7_i1.h1_l1 -2.474573
    h7_i1.h5_j1 -0.949586
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h6_j2 -10.126666
    h4_i1.h4_l1 6.000000
    h4_i1.h9_j1 -1.570454
    h7_i2.h7_l1 16.000000
    h7_i2.h5_j1 12.538969
    h7_i2.h3_j2 8.266279
    h4_i3.h8_j2 4.496921
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i3.h1_j2 -12.126547
    h4_i2.h6_j2 13.752320
    h4_i2.h7_j1 3.218519
    h4_i2.h4_l1 16.000000
    h9_i2.h9_l1 16.000000
    h9_i2.h2_j1 3.891202
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h6_l1 -11.906136
    h9_i1.h5_l1 6.202345
    h9_i1.h1_l1 -7.753894
    h9_i1.h9_l1 6.000000
    h5_i1.h5_l1 6.000000
    h5_i1.h8_j2 1.826914
    h5_i1.h5_j1 -2.336313
    h3_i1.h3_l1 6.000000
    h6_i3.h6_j2 -5.000000
    h6_i3.h7_j1 -5.654461
    h6_i3.h6_j1 1.000000
    h6_i3.h2_j1 -3.327670
    h6_i3.h8_l1 -11.737746
    h3_i2.h5_l1 0.577461
    h3_i2.h4_j1 3.939053
    h3_i2.h3_l1 13.000000
