* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 22
* 	addedges       : 50
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_50_attr_1_2
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 110
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.1
* 	input->pool   : 35
* 	pool->output  : 28
* 	input->output : 47
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h1_l1, 
    h2_i3.h3_j2, 
    h2_i3.h2_j2, 
    h2_i3.h4_j1, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i1.h2_l1, 
    h2_i1.h9_l1, 
    h7_i3.h7_j1, 
    h7_i3.h7_j2, 
    h0_i1.h8_j1, 
    h0_i1.h0_l1, 
    h3_i3.h5_j1, 
    h3_i3.h2_j1, 
    h3_i3.h3_j1, 
    h3_i3.h9_j1, 
    h3_i3.h3_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h9_j1, 
    h8_i1.h2_j1, 
    h8_i1.h1_j2, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h3_j1, 
    h8_i2.h2_j2, 
    h8_i2.h1_j2, 
    h8_i2.h4_j2, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h6_l1.h1_j1, 
    h5_i2.h5_l1, 
    h5_i2.h1_j2, 
    h5_i3.h1_j2, 
    h5_i3.h3_j2, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h1_l1, 
    h5_i3.h2_l1, 
    h3_l1.h0_j2, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h5_l1, 
    h7_i1.h7_l1, 
    h7_i1.h2_j1, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h4_i1.h9_j2, 
    h7_i2.h0_j1, 
    h7_i2.h7_l1, 
    h7_i2.h4_l1, 
    h4_i3.h5_l1, 
    h4_i3.h8_j2, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i3.h0_l1, 
    h4_i2.h4_l1, 
    h4_i2.h9_j1, 
    h9_i2.h2_l1, 
    h9_i2.h9_l1, 
    h9_i3.h3_l1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h5_j2, 
    h0_i3.h8_j1, 
    h0_i3.h8_l1, 
    h9_i1.h9_l1, 
    h9_i1.h8_l1, 
    h5_i1.h5_l1, 
    h5_i1.h3_j1, 
    h5_i1.h9_j2, 
    h3_i1.h3_l1, 
    h6_i3.h6_j2, 
    h6_i3.h6_j1, 
    h3_i2.h3_l1, 
    h6_i1.h7_j1, 
    h6_i1.h6_l1, 
    h1_i2.h1_l1, 
    h1_i3.h5_l1, 
    h1_i3.h5_j2, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h1_l1, 
    h1_i1.h1_j2, 
    h4_l1.h1_j1, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h4_l1, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h8_l1.h3_j1, 
    h8_l1.h4_j1, 
    h8_l1.h2_j1, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h5_l1.h6_j1, 
    h6_i2.h7_l1, 
    h6_i2.h6_l1
/;
parameter cost(V,V) /
    h2_i3.h1_l1 1.486314
    h2_i3.h3_j2 -6.661103
    h2_i3.h2_j2 -5.000000
    h2_i3.h4_j1 5.692524
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 16.000000
    h2_i1.h2_l1 6.000000
    h2_i1.h9_l1 1.375462
    h7_i3.h7_j1 1.000000
    h7_i3.h7_j2 -5.000000
    h0_i1.h8_j1 14.224563
    h0_i1.h0_l1 6.000000
    h3_i3.h5_j1 -3.926547
    h3_i3.h2_j1 -5.368883
    h3_i3.h3_j1 1.000000
    h3_i3.h9_j1 -4.442213
    h3_i3.h3_j2 -5.000000
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h9_j1 3.982063
    h8_i1.h2_j1 3.060410
    h8_i1.h1_j2 -9.399742
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h3_j1 14.658228
    h8_i2.h2_j2 -8.560886
    h8_i2.h1_j2 -4.176698
    h8_i2.h4_j2 14.981166
    h8_i2.h8_l1 16.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h6_l1.h1_j1 15.891009
    h5_i2.h5_l1 16.000000
    h5_i2.h1_j2 -5.473505
    h5_i3.h1_j2 0.871798
    h5_i3.h3_j2 -13.385145
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h1_l1 -1.615460
    h5_i3.h2_l1 1.036661
    h3_l1.h0_j2 6.454420
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h5_l1 8.054026
    h7_i1.h7_l1 6.000000
    h7_i1.h2_j1 -11.982020
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h4_i1.h9_j2 13.677508
    h7_i2.h0_j1 14.077656
    h7_i2.h7_l1 13.000000
    h7_i2.h4_l1 -4.033028
    h4_i3.h5_l1 3.464669
    h4_i3.h8_j2 -13.853767
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i3.h0_l1 0.454481
    h4_i2.h4_l1 16.000000
    h4_i2.h9_j1 -9.686727
    h9_i2.h2_l1 11.344063
    h9_i2.h9_l1 16.000000
    h9_i3.h3_l1 10.413651
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h5_j2 0.500263
    h0_i3.h8_j1 7.544874
    h0_i3.h8_l1 9.673126
    h9_i1.h9_l1 6.000000
    h9_i1.h8_l1 -11.339169
    h5_i1.h5_l1 6.000000
    h5_i1.h3_j1 -8.753268
    h5_i1.h9_j2 14.796954
    h3_i1.h3_l1 6.000000
    h6_i3.h6_j2 -5.000000
    h6_i3.h6_j1 1.000000
    h3_i2.h3_l1 16.000000
