* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 166
* 	addedges       : 50
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_50_attr_1_10
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 110
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.1
* 	input->pool   : 34
* 	pool->output  : 27
* 	input->output : 49
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h2_j2, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i2.h8_j2, 
    h2_i2.h6_j1, 
    h2_i2.h3_j1, 
    h2_i2.h0_j2, 
    h2_i1.h2_l1, 
    h2_i1.h8_l1, 
    h7_i3.h7_j1, 
    h7_i3.h7_j2, 
    h0_i1.h8_j1, 
    h0_i1.h9_j1, 
    h0_i1.h0_l1, 
    h3_i3.h3_j1, 
    h3_i3.h3_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h5_j2, 
    h9_l1.h0_j2, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h7_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h4_j2, 
    h8_i1.h8_l1, 
    h8_i3.h3_j2, 
    h8_i3.h0_j2, 
    h8_i3.h6_j1, 
    h8_i3.h6_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i2.h0_j2, 
    h8_i2.h5_j1, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h5_i2.h5_l1, 
    h5_i2.h4_j1, 
    h5_i2.h3_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h6_l1, 
    h3_l1.h7_j1, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h5_j2, 
    h7_i1.h7_l1, 
    h7_i1.h6_j1, 
    h7_i1.h4_j2, 
    h7_i1.h3_j2, 
    h2_l1.h8_j2, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h7_i2.h7_l1, 
    h7_i2.h9_j2, 
    h7_i2.h0_j2, 
    h4_i3.h3_l1, 
    h4_i3.h1_l1, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i2.h4_l1, 
    h4_i2.h9_l1, 
    h9_i2.h9_l1, 
    h9_i3.h1_j2, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h9_i3.h5_j2, 
    h9_i3.h8_j2, 
    h9_i3.h2_l1, 
    h0_i3.h7_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h9_i1.h9_l1, 
    h5_i1.h5_l1, 
    h5_i1.h4_j1, 
    h5_i1.h3_l1, 
    h3_i1.h1_j2, 
    h3_i1.h3_l1, 
    h6_i3.h6_j2, 
    h6_i3.h2_l1, 
    h6_i3.h6_j1, 
    h3_i2.h5_j2, 
    h3_i2.h9_j1, 
    h3_i2.h3_l1, 
    h6_i1.h7_l1, 
    h6_i1.h7_j2, 
    h6_i1.h6_l1, 
    h1_i2.h9_l1, 
    h1_i2.h1_l1, 
    h1_i2.h3_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h1_l1, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h5_j2, 
    h0_i2.h4_l1, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h5_l1.h4_j1, 
    h6_i2.h6_l1, 
    h6_i2.h1_j1
/;
parameter cost(V,V) /
    h2_i3.h2_j2 -5.000000
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 13.000000
    h2_i2.h8_j2 -9.822462
    h2_i2.h6_j1 15.926161
    h2_i2.h3_j1 -2.678443
    h2_i2.h0_j2 6.808260
    h2_i1.h2_l1 6.000000
    h2_i1.h8_l1 15.724481
    h7_i3.h7_j1 1.000000
    h7_i3.h7_j2 -5.000000
    h0_i1.h8_j1 11.505700
    h0_i1.h9_j1 2.624184
    h0_i1.h0_l1 6.000000
    h3_i3.h3_j1 1.000000
    h3_i3.h3_j2 -5.000000
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h5_j2 0.422688
    h9_l1.h0_j2 0.345204
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h7_j1 14.097618
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h4_j2 13.308060
    h8_i1.h8_l1 6.000000
    h8_i3.h3_j2 12.685014
    h8_i3.h0_j2 8.187357
    h8_i3.h6_j1 0.882154
    h8_i3.h6_l1 -1.171258
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i2.h0_j2 -2.609128
    h8_i2.h5_j1 -5.490639
    h8_i2.h8_l1 16.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h5_i2.h5_l1 16.000000
    h5_i2.h4_j1 0.782091
    h5_i2.h3_l1 13.148984
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h6_l1 11.426633
    h3_l1.h7_j1 0.977673
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h5_j2 -10.044633
    h7_i1.h7_l1 6.000000
    h7_i1.h6_j1 11.437477
    h7_i1.h4_j2 14.806232
    h7_i1.h3_j2 15.309885
    h2_l1.h8_j2 2.055813
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h7_i2.h7_l1 16.000000
    h7_i2.h9_j2 -1.172303
    h7_i2.h0_j2 9.114554
    h4_i3.h3_l1 3.733684
    h4_i3.h1_l1 -6.483577
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i2.h4_l1 13.000000
    h4_i2.h9_l1 -4.046743
    h9_i2.h9_l1 16.000000
    h9_i3.h1_j2 15.771495
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h9_i3.h5_j2 9.815652
    h9_i3.h8_j2 2.240360
    h9_i3.h2_l1 6.815201
    h0_i3.h7_j1 -6.690338
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h9_i1.h9_l1 6.000000
    h5_i1.h5_l1 6.000000
    h5_i1.h4_j1 -8.822826
    h5_i1.h3_l1 -2.976530
    h3_i1.h1_j2 -5.122216
    h3_i1.h3_l1 6.000000
    h6_i3.h6_j2 -5.000000
    h6_i3.h2_l1 6.019653
    h6_i3.h6_j1 1.000000
