* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 167
* 	addedges       : 60
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_60_attr_1_10
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 120
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.109090909091
* 	input->pool   : 34
* 	pool->output  : 32
* 	input->output : 54
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h1_l1, 
    h2_i3.h6_j1, 
    h2_i3.h2_j2, 
    h2_i3.h6_l1, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i2.h4_j2, 
    h2_i2.h9_j1, 
    h2_i2.h0_j1, 
    h2_i1.h2_l1, 
    h7_i3.h7_j1, 
    h7_i3.h5_l1, 
    h7_i3.h7_j2, 
    h7_i3.h2_j2, 
    h0_i1.h0_l1, 
    h3_i3.h3_j1, 
    h3_i3.h6_l1, 
    h3_i3.h3_j2, 
    h1_l1.h0_j1, 
    h1_l1.h0_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h1_l1.h3_j2, 
    h9_l1.h7_j2, 
    h9_l1.h2_j2, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h6_j1, 
    h8_i1.h9_l1, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h1_l1, 
    h8_i3.h4_j2, 
    h8_i2.h5_l1, 
    h8_i2.h5_j1, 
    h8_i2.h2_j1, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h6_l1.h9_j2, 
    h5_i2.h5_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h3_j2, 
    h3_l1.h5_j1, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h7_l1, 
    h7_i1.h6_j1, 
    h7_i1.h1_j2, 
    h2_l1.h2_j2, 
    h2_l1.h1_j1, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h4_i1.h9_j1, 
    h7_i2.h7_l1, 
    h7_i2.h8_j2, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i2.h7_l1, 
    h4_i2.h4_l1, 
    h9_i2.h2_l1, 
    h9_i2.h9_l1, 
    h9_i2.h9_j2, 
    h9_i3.h5_l1, 
    h9_i3.h3_j1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h7_j2, 
    h0_i3.h1_l1, 
    h0_i3.h5_j2, 
    h9_i1.h9_l1, 
    h5_i1.h5_l1, 
    h5_i1.h6_j1, 
    h5_i1.h3_j1, 
    h5_i1.h4_j2, 
    h3_i1.h4_j1, 
    h3_i1.h3_l1, 
    h3_i1.h3_j2, 
    h6_i3.h6_j2, 
    h6_i3.h5_j2, 
    h6_i3.h6_j1, 
    h3_i2.h7_j1, 
    h3_i2.h2_l1, 
    h3_i2.h5_j1, 
    h3_i2.h3_j1, 
    h3_i2.h3_l1, 
    h6_i1.h6_j2, 
    h6_i1.h0_j1, 
    h6_i1.h6_l1, 
    h1_i2.h7_j1, 
    h1_i2.h1_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h5_l1, 
    h1_i1.h6_j1, 
    h1_i1.h1_l1, 
    h4_l1.h0_j2, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h0_j1, 
    h0_i2.h9_j1, 
    h0_i2.h4_j2, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h8_l1.h1_j2, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h5_l1.h6_j1, 
    h6_i2.h9_l1, 
    h6_i2.h6_l1, 
    h6_i2.h1_j2
/;
parameter cost(V,V) /
    h2_i3.h1_l1 1.326945
    h2_i3.h6_j1 -3.324355
    h2_i3.h2_j2 -5.000000
    h2_i3.h6_l1 -1.098888
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 13.000000
    h2_i2.h4_j2 -5.365411
    h2_i2.h9_j1 2.726769
    h2_i2.h0_j1 -2.729747
    h2_i1.h2_l1 6.000000
    h7_i3.h7_j1 1.000000
    h7_i3.h5_l1 -4.058063
    h7_i3.h7_j2 -5.000000
    h7_i3.h2_j2 6.580933
    h0_i1.h0_l1 6.000000
    h3_i3.h3_j1 1.000000
    h3_i3.h6_l1 -1.194654
    h3_i3.h3_j2 -5.000000
    h1_l1.h0_j1 -5.718741
    h1_l1.h0_j2 13.472712
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h1_l1.h3_j2 10.085075
    h9_l1.h7_j2 -10.096584
    h9_l1.h2_j2 -12.478320
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h6_j1 -0.036538
    h8_i1.h9_l1 -6.697477
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h1_l1 -7.124760
    h8_i3.h4_j2 13.110994
    h8_i2.h5_l1 6.925293
    h8_i2.h5_j1 6.831228
    h8_i2.h2_j1 2.792936
    h8_i2.h8_l1 16.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h6_l1.h9_j2 -4.838369
    h5_i2.h5_l1 13.000000
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h3_j2 -6.512811
    h3_l1.h5_j1 -10.891046
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h7_l1 6.000000
    h7_i1.h6_j1 -6.975024
    h7_i1.h1_j2 -5.115731
    h2_l1.h2_j2 -15.000000
    h2_l1.h1_j1 -10.327581
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h4_i1.h9_j1 8.654659
    h7_i2.h7_l1 16.000000
    h7_i2.h8_j2 -6.546218
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i2.h7_l1 -13.536863
    h4_i2.h4_l1 16.000000
    h9_i2.h2_l1 -3.920737
    h9_i2.h9_l1 16.000000
    h9_i2.h9_j2 2.176145
    h9_i3.h5_l1 8.814148
    h9_i3.h3_j1 -4.835740
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h7_j2 -1.260796
    h0_i3.h1_l1 -14.911000
