* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 75
* 	addedges       : 40
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_40_attr_1_5
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 100
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.0909090909091
* 	input->pool   : 34
* 	pool->output  : 26
* 	input->output : 40
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h2_j2, 
    h2_i3.h1_j2, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i2.h1_l1, 
    h2_i1.h2_l1, 
    h2_i1.h2_j2, 
    h7_i3.h7_j1, 
    h7_i3.h7_j2, 
    h7_i3.h1_l1, 
    h7_i3.h4_j1, 
    h0_i1.h8_j2, 
    h0_i1.h0_l1, 
    h3_i3.h7_j1, 
    h3_i3.h3_j1, 
    h3_i3.h9_j1, 
    h3_i3.h3_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h2_j1, 
    h8_i1.h4_l1, 
    h8_i1.h8_l1, 
    h8_i3.h1_j1, 
    h8_i3.h0_j1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h3_l1, 
    h8_i3.h5_l1, 
    h8_i2.h2_l1, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h5_j2, 
    h6_l1.h6_j1, 
    h5_i2.h5_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h3_l1.h2_j2, 
    h3_l1.h8_j2, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h8_j1, 
    h7_i1.h7_l1, 
    h7_i1.h8_l1, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h7_i2.h7_l1, 
    h7_i2.h5_j1, 
    h7_i2.h3_l1, 
    h4_i3.h7_j2, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i2.h4_l1, 
    h4_i2.h4_j2, 
    h4_i2.h0_l1, 
    h9_i2.h9_l1, 
    h9_i3.h5_j2, 
    h9_i3.h4_l1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h9_l1, 
    h9_i1.h9_l1, 
    h9_i1.h4_j1, 
    h5_i1.h5_l1, 
    h3_i1.h3_l1, 
    h6_i3.h6_j2, 
    h6_i3.h6_j1, 
    h3_i2.h1_j1, 
    h3_i2.h3_l1, 
    h3_i2.h3_j2, 
    h6_i1.h9_l1, 
    h6_i1.h6_l1, 
    h1_i2.h3_j1, 
    h1_i2.h1_l1, 
    h1_i2.h9_j2, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h7_l1.h3_j1, 
    h1_i1.h2_j2, 
    h1_i1.h1_l1, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h8_l1.h2_j2, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h6_i2.h7_l1, 
    h6_i2.h3_l1, 
    h6_i2.h6_l1, 
    h6_i2.h9_j1
/;
parameter cost(V,V) /
    h2_i3.h2_j2 -5.000000
    h2_i3.h1_j2 13.072393
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 13.000000
    h2_i2.h1_l1 4.099247
    h2_i1.h2_l1 6.000000
    h2_i1.h2_j2 15.404663
    h7_i3.h7_j1 1.000000
    h7_i3.h7_j2 -5.000000
    h7_i3.h1_l1 1.195078
    h7_i3.h4_j1 5.959262
    h0_i1.h8_j2 -1.206914
    h0_i1.h0_l1 6.000000
    h3_i3.h7_j1 7.885832
    h3_i3.h3_j1 1.000000
    h3_i3.h9_j1 14.726828
    h3_i3.h3_j2 -5.000000
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h2_j1 -14.698200
    h8_i1.h4_l1 14.532061
    h8_i1.h8_l1 6.000000
    h8_i3.h1_j1 12.194510
    h8_i3.h0_j1 -13.204236
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h3_l1 -0.642022
    h8_i3.h5_l1 -13.276858
    h8_i2.h2_l1 -3.019842
    h8_i2.h8_l1 16.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h5_j2 -2.669598
    h6_l1.h6_j1 -9.000000
    h5_i2.h5_l1 13.000000
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h3_l1.h2_j2 -6.947960
    h3_l1.h8_j2 11.516704
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h8_j1 2.747748
    h7_i1.h7_l1 6.000000
    h7_i1.h8_l1 0.955008
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h7_i2.h7_l1 16.000000
    h7_i2.h5_j1 -1.783677
    h7_i2.h3_l1 -4.018855
    h4_i3.h7_j2 -9.148072
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i2.h4_l1 13.000000
    h4_i2.h4_j2 10.186634
    h4_i2.h0_l1 15.247710
    h9_i2.h9_l1 16.000000
    h9_i3.h5_j2 -3.587920
    h9_i3.h4_l1 9.879656
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h9_l1 -7.396495
    h9_i1.h9_l1 6.000000
    h9_i1.h4_j1 2.525065
    h5_i1.h5_l1 6.000000
    h3_i1.h3_l1 6.000000
    h6_i3.h6_j2 -5.000000
    h6_i3.h6_j1 1.000000
    h3_i2.h1_j1 5.166063
    h3_i2.h3_l1 13.000000
    h3_i2.h3_j2 6.927782
    h6_i1.h9_l1 14.519503
    h6_i1.h6_l1 6.000000
    h1_i2.h3_j1 2.422669
    h1_i2.h1_l1 13.000000
    h1_i2.h9_j2 6.912218
    h1_i3.h1_j2 -5.000000
    h1_i3.h1_j1 1.000000
    h7_l1.h7_j1 -9.000000
    h7_l1.h7_j2 -15.000000
    h7_l1.h3_j1 0.663691
    h1_i1.h2_j2 -10.130665
    h1_i1.h1_l1 6.000000
    h4_l1.h4_j1 -9.000000
    h4_l1.h4_j2 -15.000000
    h0_i2.h0_l1 16.000000
    h8_l1.h8_j1 -9.000000
