* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 39
* 	addedges       : 40
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_40_attr_1_3
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 100
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.0909090909091
* 	input->pool   : 32
* 	pool->output  : 26
* 	input->output : 42
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h3_j1, 
    h2_i3.h7_l1, 
    h2_i3.h2_j2, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i2.h5_j1, 
    h2_i1.h2_l1, 
    h2_i1.h9_l1, 
    h7_i3.h7_j1, 
    h7_i3.h7_l1, 
    h7_i3.h7_j2, 
    h7_i3.h6_l1, 
    h7_i3.h8_l1, 
    h0_i1.h7_j1, 
    h0_i1.h1_l1, 
    h0_i1.h0_l1, 
    h3_i3.h6_j2, 
    h3_i3.h5_j1, 
    h3_i3.h3_j1, 
    h3_i3.h3_j2, 
    h1_l1.h9_j1, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h1_j1, 
    h8_i1.h2_l1, 
    h8_i1.h4_j2, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i2.h8_j2, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h6_l1.h9_j2, 
    h5_i2.h5_l1, 
    h5_i2.h7_j2, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h3_l1.h0_j1, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h7_l1, 
    h7_i1.h3_j1, 
    h7_i1.h8_j2, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h7_i2.h7_l1, 
    h7_i2.h3_j2, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i2.h4_l1, 
    h9_i2.h8_j2, 
    h9_i2.h9_l1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h9_i3.h4_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h6_l1, 
    h0_i3.h8_l1, 
    h9_i1.h7_j1, 
    h9_i1.h5_j1, 
    h9_i1.h9_l1, 
    h5_i1.h5_l1, 
    h3_i1.h2_j1, 
    h3_i1.h3_l1, 
    h3_i1.h0_l1, 
    h6_i3.h6_j2, 
    h6_i3.h6_j1, 
    h6_i3.h9_j2, 
    h3_i2.h3_l1, 
    h6_i1.h8_j2, 
    h6_i1.h6_l1, 
    h1_i2.h0_j2, 
    h1_i2.h1_l1, 
    h1_i2.h3_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h1_i3.h9_j2, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h7_l1, 
    h1_i1.h1_l1, 
    h4_l1.h6_j1, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h4_l1.h3_j2, 
    h0_i2.h3_j2, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h6_i2.h5_j1, 
    h6_i2.h6_l1
/;
parameter cost(V,V) /
    h2_i3.h3_j1 -6.144671
    h2_i3.h7_l1 6.976343
    h2_i3.h2_j2 -5.000000
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 16.000000
    h2_i2.h5_j1 -8.458639
    h2_i1.h2_l1 6.000000
    h2_i1.h9_l1 -9.652834
    h7_i3.h7_j1 1.000000
    h7_i3.h7_l1 -3.264835
    h7_i3.h7_j2 -5.000000
    h7_i3.h6_l1 5.316242
    h7_i3.h8_l1 7.254907
    h0_i1.h7_j1 -5.059956
    h0_i1.h1_l1 5.636299
    h0_i1.h0_l1 6.000000
    h3_i3.h6_j2 -11.114342
    h3_i3.h5_j1 0.533716
    h3_i3.h3_j1 1.000000
    h3_i3.h3_j2 -5.000000
    h1_l1.h9_j1 2.221583
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h1_j1 7.202774
    h8_i1.h2_l1 13.870795
    h8_i1.h4_j2 -0.660380
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i2.h8_j2 0.458687
    h8_i2.h8_l1 13.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h6_l1.h9_j2 13.484363
    h5_i2.h5_l1 13.000000
    h5_i2.h7_j2 15.002000
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h3_l1.h0_j1 -4.117344
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h7_l1 6.000000
    h7_i1.h3_j1 12.167805
    h7_i1.h8_j2 -11.697166
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h7_i2.h7_l1 16.000000
    h7_i2.h3_j2 -12.229352
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i2.h4_l1 13.000000
    h9_i2.h8_j2 3.773316
    h9_i2.h9_l1 16.000000
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h9_i3.h4_j1 -9.171216
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h6_l1 4.218236
    h0_i3.h8_l1 1.792646
    h9_i1.h7_j1 -10.484063
    h9_i1.h5_j1 7.946865
    h9_i1.h9_l1 6.000000
    h5_i1.h5_l1 6.000000
    h3_i1.h2_j1 -8.575153
    h3_i1.h3_l1 6.000000
    h3_i1.h0_l1 9.756552
    h6_i3.h6_j2 -5.000000
    h6_i3.h6_j1 1.000000
    h6_i3.h9_j2 -13.950047
    h3_i2.h3_l1 16.000000
    h6_i1.h8_j2 9.827144
    h6_i1.h6_l1 6.000000
    h1_i2.h0_j2 1.015564
    h1_i2.h1_l1 16.000000
    h1_i2.h3_l1 1.635635
    h1_i3.h1_j2 -5.000000
    h1_i3.h1_j1 1.000000
    h1_i3.h9_j2 1.473742
    h7_l1.h7_j1 -9.000000
    h7_l1.h7_j2 -15.000000
    h1_i1.h7_l1 -7.964500
    h1_i1.h1_l1 6.000000
    h4_l1.h6_j1 10.368949
    h4_l1.h4_j1 -9.000000
    h4_l1.h4_j2 -15.000000
    h4_l1.h3_j2 -4.740424
