* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 59
* 	addedges       : 60
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_60_attr_1_4
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 120
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.109090909091
* 	input->pool   : 37
* 	pool->output  : 35
* 	input->output : 48
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h7_j2, 
    h2_i3.h1_j1, 
    h2_i3.h2_j2, 
    h2_i3.h2_j1, 
    h2_i3.h8_j1, 
    h2_i3.h7_l1, 
    h2_i3.h9_l1, 
    h2_i2.h2_l1, 
    h2_i2.h7_l1, 
    h2_i2.h3_j2, 
    h2_i1.h2_l1, 
    h7_i3.h7_j1, 
    h7_i3.h8_j2, 
    h7_i3.h7_j2, 
    h0_i1.h7_j1, 
    h0_i1.h0_l1, 
    h3_i3.h3_j1, 
    h3_i3.h3_j2, 
    h1_l1.h7_j2, 
    h1_l1.h3_j1, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h1_l1.h9_j2, 
    h9_l1.h7_j1, 
    h9_l1.h0_j2, 
    h9_l1.h5_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h9_j1, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h5_j2, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h7_j1, 
    h6_l1.h6_j1, 
    h6_l1.h0_j1, 
    h5_i2.h5_l1, 
    h5_i2.h8_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h8_j1, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h7_l1, 
    h7_i1.h6_l1, 
    h2_l1.h7_j1, 
    h2_l1.h6_j1, 
    h2_l1.h2_j2, 
    h2_l1.h9_j2, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h4_i1.h1_l1, 
    h7_i2.h7_l1, 
    h4_i3.h0_j2, 
    h4_i3.h3_l1, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i2.h8_j1, 
    h4_i2.h4_l1, 
    h4_i2.h2_l1, 
    h9_i2.h5_j2, 
    h9_i2.h9_l1, 
    h9_i2.h0_l1, 
    h9_i3.h0_j1, 
    h9_i3.h4_l1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h9_i3.h0_l1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h3_j2, 
    h0_i3.h6_j1, 
    h0_i3.h8_l1, 
    h9_i1.h3_j1, 
    h9_i1.h9_l1, 
    h5_i1.h5_l1, 
    h5_i1.h7_j1, 
    h5_i1.h6_j1, 
    h3_i1.h5_j2, 
    h3_i1.h8_j2, 
    h3_i1.h3_j1, 
    h3_i1.h3_l1, 
    h3_i1.h2_j1, 
    h6_i3.h6_j2, 
    h6_i3.h6_j1, 
    h6_i3.h9_j1, 
    h6_i3.h8_l1, 
    h3_i2.h7_l1, 
    h3_i2.h9_j2, 
    h3_i2.h3_l1, 
    h6_i1.h6_l1, 
    h6_i1.h1_j1, 
    h1_i2.h7_j1, 
    h1_i2.h7_l1, 
    h1_i2.h1_l1, 
    h1_i3.h5_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h8_j2, 
    h1_i1.h4_l1, 
    h1_i1.h1_l1, 
    h4_l1.h5_j1, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h2_j1, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h8_l1.h6_j1, 
    h8_l1.h0_j2, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h6_i2.h8_j1, 
    h6_i2.h6_l1
/;
parameter cost(V,V) /
    h2_i3.h7_j2 2.490755
    h2_i3.h1_j1 -7.293901
    h2_i3.h2_j2 -5.000000
    h2_i3.h2_j1 1.000000
    h2_i3.h8_j1 -5.539595
    h2_i3.h7_l1 14.613581
    h2_i3.h9_l1 15.316804
    h2_i2.h2_l1 13.000000
    h2_i2.h7_l1 10.107943
    h2_i2.h3_j2 -11.804440
    h2_i1.h2_l1 6.000000
    h7_i3.h7_j1 1.000000
    h7_i3.h8_j2 -11.717727
    h7_i3.h7_j2 -5.000000
    h0_i1.h7_j1 -4.699644
    h0_i1.h0_l1 6.000000
    h3_i3.h3_j1 1.000000
    h3_i3.h3_j2 -5.000000
    h1_l1.h7_j2 -3.657934
    h1_l1.h3_j1 1.628158
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h1_l1.h9_j2 10.598358
    h9_l1.h7_j1 14.936106
    h9_l1.h0_j2 2.116417
    h9_l1.h5_j1 11.325392
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h9_j1 10.859514
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h5_j2 -2.614061
    h8_i2.h8_l1 13.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h7_j1 9.182993
    h6_l1.h6_j1 -9.000000
    h6_l1.h0_j1 1.499479
    h5_i2.h5_l1 16.000000
    h5_i2.h8_l1 -3.859542
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h8_j1 -9.219775
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h7_l1 6.000000
    h7_i1.h6_l1 -2.456363
    h2_l1.h7_j1 -14.691358
    h2_l1.h6_j1 9.161735
    h2_l1.h2_j2 -15.000000
    h2_l1.h9_j2 -12.956125
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h4_i1.h1_l1 6.282244
    h7_i2.h7_l1 13.000000
    h4_i3.h0_j2 1.294450
    h4_i3.h3_l1 -0.366517
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i2.h8_j1 8.197358
    h4_i2.h4_l1 16.000000
    h4_i2.h2_l1 3.740704
    h9_i2.h5_j2 -12.243804
    h9_i2.h9_l1 16.000000
    h9_i2.h0_l1 -11.323810
    h9_i3.h0_j1 -7.830530
    h9_i3.h4_l1 -10.826682
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h9_i3.h0_l1 3.647057
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h3_j2 -13.238538
    h0_i3.h6_j1 -1.451263
