* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 10
* 	addedges       : 75
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_15_addedges_75_attr_1_1
* 	haverly        : 15
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 90
* 	edges         : 165
* 	inputs        : 45
* 	pools         : 15
* 	outputs       : 30
* 	components    : 1
* 	density_real  : 0.0666666666667
* 	input->pool   : 54
* 	pool->output  : 43
* 	input->output : 68
* 	min_cost      : -15
* 	max_cost      : 16

set V /h08_i2, h08_i3, h08_i1, h11_i1, h11_i2, h11_i3, h02_j1, h02_j2, h07_l1, h13_l1, h04_j2, h04_j1, h14_j2, h14_j1, h02_i1, h02_i2, h02_i3, h01_l1, h12_i1, h12_i3, h12_i2, h00_l1, h06_l1, h03_l1, h07_j2, h07_j1, h12_j1, h12_j2, h10_i3, h10_i2, h10_i1, h04_l1, h00_i2, h00_i1, h13_i2, h13_i3, h13_i1, h06_j1, h06_j2, h05_i1, h05_i3, h05_i2, h09_i1, h00_i3, h09_i3, h09_i2, h03_j2, h03_j1, h14_i3, h14_i2, h14_i1, h08_j2, h08_j1, h12_l1, h08_l1, h05_j1, h05_j2, h10_l1, h11_l1, h07_i3, h07_i2, h07_i1, h09_j1, h09_j2, h11_j1, h02_l1, h04_i2, h04_i3, h04_i1, h13_j2, h13_j1, h06_i1, h06_i2, h06_i3, h01_i1, h01_i3, h01_i2, h05_l1, h10_j2, h01_j1, h01_j2, h10_j1, h00_j2, h00_j1, h03_i3, h03_i2, h03_i1, h11_j2, h14_l1, h09_l1/;
set K /k1, ka_0/;
set I /h08_i2, h08_i3, h08_i1, h11_i1, h11_i2, h11_i3, h02_i1, h02_i2, h02_i3, h12_i1, h12_i3, h12_i2, h10_i3, h10_i2, h10_i1, h00_i2, h00_i1, h13_i2, h13_i3, h13_i1, h05_i1, h05_i3, h05_i2, h09_i1, h00_i3, h09_i3, h09_i2, h14_i3, h14_i2, h14_i1, h07_i3, h07_i2, h07_i1, h04_i2, h04_i3, h04_i1, h06_i1, h06_i2, h06_i3, h01_i1, h01_i3, h01_i2, h03_i3, h03_i2, h03_i1/;
set L /h07_l1, h13_l1, h01_l1, h00_l1, h06_l1, h03_l1, h04_l1, h12_l1, h08_l1, h10_l1, h11_l1, h02_l1, h05_l1, h14_l1, h09_l1/;
set J /h02_j1, h02_j2, h04_j2, h04_j1, h14_j2, h14_j1, h07_j2, h07_j1, h12_j1, h12_j2, h06_j1, h06_j2, h03_j2, h03_j1, h08_j2, h08_j1, h05_j1, h05_j2, h09_j1, h09_j2, h11_j1, h13_j2, h13_j1, h10_j2, h01_j1, h01_j2, h10_j1, h00_j2, h00_j1, h11_j2/;
set A /
    h08_i2.h14_j2, 
    h08_i2.h08_l1, 
    h08_i2.h03_l1, 
    h08_i3.h08_j2, 
    h08_i3.h08_j1, 
    h08_i1.h02_j1, 
    h08_i1.h05_l1, 
    h08_i1.h08_l1, 
    h08_i1.h05_j1, 
    h11_i1.h11_l1, 
    h11_i1.h01_j2, 
    h11_i1.h12_l1, 
    h11_i2.h06_j1, 
    h11_i2.h04_l1, 
    h11_i2.h11_l1, 
    h11_i2.h00_j1, 
    h11_i3.h09_l1, 
    h11_i3.h11_j1, 
    h11_i3.h11_j2, 
    h07_l1.h07_j2, 
    h07_l1.h06_j1, 
    h07_l1.h07_j1, 
    h13_l1.h13_j2, 
    h13_l1.h13_j1, 
    h02_i1.h02_l1, 
    h02_i2.h14_j2, 
    h02_i2.h02_l1, 
    h02_i3.h02_j1, 
    h02_i3.h02_j2, 
    h01_l1.h01_j1, 
    h01_l1.h01_j2, 
    h01_l1.h12_j1, 
    h12_i1.h03_j2, 
    h12_i1.h12_l1, 
    h12_i3.h07_j1, 
    h12_i3.h12_j1, 
    h12_i3.h12_j2, 
    h12_i2.h07_j2, 
    h12_i2.h09_l1, 
    h12_i2.h12_l1, 
    h00_l1.h00_j2, 
    h00_l1.h00_j1, 
    h00_l1.h11_j1, 
    h06_l1.h06_j1, 
    h06_l1.h06_j2, 
    h03_l1.h03_j2, 
    h03_l1.h12_j1, 
    h03_l1.h03_j1, 
    h10_i3.h10_j2, 
    h10_i3.h09_j2, 
    h10_i3.h10_j1, 
    h10_i2.h10_l1, 
    h10_i1.h07_j2, 
    h10_i1.h13_j1, 
    h10_i1.h10_l1, 
    h04_l1.h07_j1, 
    h04_l1.h04_j2, 
    h04_l1.h04_j1, 
    h00_i2.h14_l1, 
    h00_i2.h00_l1, 
    h00_i2.h12_j2, 
    h00_i1.h00_l1, 
    h13_i2.h03_j2, 
    h13_i2.h13_l1, 
    h13_i3.h14_j2, 
    h13_i3.h13_j2, 
    h13_i3.h13_j1, 
    h13_i3.h12_l1, 
    h13_i1.h00_l1, 
    h13_i1.h13_l1, 
    h13_i1.h10_l1, 
    h13_i1.h03_l1, 
    h05_i1.h06_j2, 
    h05_i1.h05_j2, 
    h05_i1.h05_l1, 
    h05_i1.h01_j1, 
    h05_i3.h05_j1, 
    h05_i3.h05_j2, 
    h05_i3.h12_l1, 
    h05_i3.h10_j1, 
    h05_i2.h07_j2, 
    h05_i2.h14_l1, 
    h05_i2.h05_l1, 
    h05_i2.h06_l1, 
    h09_i1.h01_l1, 
    h09_i1.h09_l1, 
    h00_i3.h00_j2, 
    h00_i3.h00_j1, 
    h00_i3.h10_l1, 
    h09_i3.h08_j2, 
    h09_i3.h09_j1, 
    h09_i3.h09_j2, 
    h09_i3.h10_j1, 
    h09_i2.h09_l1, 
    h14_i3.h14_j2, 
    h14_i3.h08_l1, 
    h14_i3.h14_j1, 
    h14_i3.h03_j2, 
    h14_i2.h14_l1, 
    h14_i2.h03_j2, 
    h14_i2.h01_j1, 
    h14_i2.h02_j2, 
    h14_i1.h14_l1, 
    h14_i1.h10_j2, 
    h14_i1.h03_j2, 
    h14_i1.h03_l1, 
    h12_l1.h12_j1, 
    h12_l1.h12_j2, 
    h08_l1.h08_j2, 
    h08_l1.h08_j1, 
    h08_l1.h05_j2, 
    h08_l1.h04_j2, 
    h08_l1.h13_j2, 
    h10_l1.h10_j2, 
    h10_l1.h10_j1, 
    h11_l1.h06_j1, 
