* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 23
* 	addedges       : 60
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_60_attr_1_2
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 120
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.109090909091
* 	input->pool   : 34
* 	pool->output  : 25
* 	input->output : 61
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h2_l1, 
    h2_i3.h2_j2, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i2.h1_j2, 
    h2_i1.h7_j1, 
    h2_i1.h2_l1, 
    h2_i1.h1_j1, 
    h7_i3.h7_j1, 
    h7_i3.h7_j2, 
    h7_i3.h9_j1, 
    h0_i1.h4_j2, 
    h0_i1.h0_l1, 
    h3_i3.h2_j2, 
    h3_i3.h0_l1, 
    h3_i3.h3_j1, 
    h3_i3.h1_j2, 
    h3_i3.h3_j2, 
    h1_l1.h6_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h7_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h5_j2, 
    h8_i1.h5_j2, 
    h8_i1.h5_j1, 
    h8_i1.h9_j2, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i2.h5_j2, 
    h8_i2.h9_l1, 
    h8_i2.h9_j2, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h5_i2.h5_l1, 
    h5_i2.h1_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h4_j2, 
    h3_l1.h3_j1, 
    h3_l1.h3_j2, 
    h7_i1.h6_j2, 
    h7_i1.h7_l1, 
    h7_i1.h1_j2, 
    h7_i1.h4_j1, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h4_l1, 
    h7_i2.h5_j2, 
    h7_i2.h7_l1, 
    h7_i2.h2_j2, 
    h7_i2.h4_j2, 
    h4_i3.h7_l1, 
    h4_i3.h3_l1, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i3.h2_j1, 
    h4_i2.h4_l1, 
    h4_i2.h0_j1, 
    h4_i2.h6_j1, 
    h4_i2.h2_j2, 
    h4_i2.h9_j1, 
    h4_i2.h2_j1, 
    h9_i2.h4_l1, 
    h9_i2.h6_j1, 
    h9_i2.h9_l1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h3_j1, 
    h9_i1.h0_j1, 
    h9_i1.h9_l1, 
    h9_i1.h1_j1, 
    h9_i1.h2_j1, 
    h5_i1.h5_j2, 
    h5_i1.h8_j2, 
    h5_i1.h1_l1, 
    h5_i1.h5_l1, 
    h5_i1.h2_l1, 
    h5_i1.h0_l1, 
    h3_i1.h9_j2, 
    h3_i1.h3_l1, 
    h6_i3.h6_j2, 
    h6_i3.h0_j1, 
    h6_i3.h6_j1, 
    h6_i3.h2_l1, 
    h3_i2.h3_j2, 
    h3_i2.h3_l1, 
    h3_i2.h8_l1, 
    h6_i1.h5_j1, 
    h6_i1.h6_l1, 
    h6_i1.h0_l1, 
    h1_i2.h6_j2, 
    h1_i2.h2_j2, 
    h1_i2.h1_l1, 
    h1_i3.h0_j2, 
    h1_i3.h4_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h1_l1, 
    h4_l1.h2_j2, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h7_j2, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h5_l1.h7_j1, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h6_i2.h6_l1, 
    h6_i2.h9_j1
/;
parameter cost(V,V) /
    h2_i3.h2_l1 -11.943270
    h2_i3.h2_j2 -5.000000
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 16.000000
    h2_i2.h1_j2 15.225201
    h2_i1.h7_j1 10.622769
    h2_i1.h2_l1 6.000000
    h2_i1.h1_j1 5.476495
    h7_i3.h7_j1 1.000000
    h7_i3.h7_j2 -5.000000
    h7_i3.h9_j1 -4.974217
    h0_i1.h4_j2 -2.097077
    h0_i1.h0_l1 6.000000
    h3_i3.h2_j2 4.913732
    h3_i3.h0_l1 6.114942
    h3_i3.h3_j1 1.000000
    h3_i3.h1_j2 14.309460
    h3_i3.h3_j2 -5.000000
    h1_l1.h6_j2 1.796262
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h7_j1 10.198126
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h5_j2 2.018798
    h8_i1.h5_j2 -7.608850
    h8_i1.h5_j1 1.309928
    h8_i1.h9_j2 -3.540728
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i2.h5_j2 4.568395
    h8_i2.h9_l1 10.440559
    h8_i2.h9_j2 -1.214532
    h8_i2.h8_l1 13.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h5_i2.h5_l1 16.000000
    h5_i2.h1_l1 -14.877798
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h4_j2 -1.070956
    h3_l1.h3_j1 -9.000000
    h3_l1.h3_j2 -15.000000
    h7_i1.h6_j2 2.386295
    h7_i1.h7_l1 6.000000
    h7_i1.h1_j2 3.308901
    h7_i1.h4_j1 -12.647811
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h4_l1 6.000000
    h7_i2.h5_j2 -2.301891
    h7_i2.h7_l1 16.000000
    h7_i2.h2_j2 -5.551590
    h7_i2.h4_j2 -11.679056
    h4_i3.h7_l1 14.413672
    h4_i3.h3_l1 -11.791393
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i3.h2_j1 -9.739922
    h4_i2.h4_l1 16.000000
    h4_i2.h0_j1 1.713134
    h4_i2.h6_j1 -7.621182
    h4_i2.h2_j2 -12.564163
    h4_i2.h9_j1 2.269810
    h4_i2.h2_j1 -3.570802
    h9_i2.h4_l1 13.481038
    h9_i2.h6_j1 -6.457502
    h9_i2.h9_l1 16.000000
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h0_i3.h3_j1 10.724408
