* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 95
* 	addedges       : 60
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_60_attr_1_6
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 120
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.109090909091
* 	input->pool   : 34
* 	pool->output  : 25
* 	input->output : 61
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h7_j1, 
    h2_i3.h2_j2, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i1.h2_l1, 
    h2_i1.h3_j2, 
    h2_i1.h0_l1, 
    h7_i3.h7_j1, 
    h7_i3.h7_j2, 
    h7_i3.h1_j2, 
    h7_i3.h4_j2, 
    h0_i1.h6_l1, 
    h0_i1.h8_j2, 
    h0_i1.h3_j2, 
    h0_i1.h9_j2, 
    h0_i1.h0_l1, 
    h3_i3.h3_j1, 
    h3_i3.h3_j2, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h0_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h8_i1.h8_j1, 
    h8_i1.h5_j1, 
    h8_i1.h2_j1, 
    h8_i1.h6_j1, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h8_l1, 
    h8_i2.h6_j1, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h6_l1.h4_j1, 
    h5_i2.h5_l1, 
    h5_i2.h6_j1, 
    h5_i2.h9_j2, 
    h5_i2.h3_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h5_i3.h2_j1, 
    h3_l1.h3_j1, 
    h3_l1.h4_j2, 
    h3_l1.h1_j1, 
    h3_l1.h3_j2, 
    h7_i1.h6_j2, 
    h7_i1.h9_l1, 
    h7_i1.h7_l1, 
    h7_i1.h2_j2, 
    h2_l1.h2_j2, 
    h2_l1.h2_j1, 
    h4_i1.h8_j2, 
    h4_i1.h4_l1, 
    h4_i1.h9_j2, 
    h4_i1.h4_j2, 
    h4_i1.h0_l1, 
    h7_i2.h5_j2, 
    h7_i2.h7_l1, 
    h4_i3.h9_j1, 
    h4_i3.h4_l1, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i2.h8_j2, 
    h4_i2.h4_l1, 
    h9_i2.h9_l1, 
    h9_i2.h1_j1, 
    h9_i3.h6_j1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h9_i3.h8_l1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h0_i3.h9_j1, 
    h9_i1.h5_l1, 
    h9_i1.h5_j2, 
    h9_i1.h9_l1, 
    h9_i1.h9_j1, 
    h5_i1.h4_l1, 
    h5_i1.h1_j2, 
    h5_i1.h1_j1, 
    h5_i1.h3_j2, 
    h5_i1.h8_j2, 
    h5_i1.h5_l1, 
    h3_i1.h5_j1, 
    h3_i1.h3_l1, 
    h3_i1.h8_l1, 
    h6_i3.h6_j2, 
    h6_i3.h6_j1, 
    h6_i3.h3_l1, 
    h3_i2.h0_j1, 
    h3_i2.h1_j1, 
    h3_i2.h3_l1, 
    h6_i1.h5_l1, 
    h6_i1.h0_j1, 
    h6_i1.h5_j1, 
    h6_i1.h6_l1, 
    h1_i2.h1_l1, 
    h1_i3.h0_j2, 
    h1_i3.h3_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h1_i3.h9_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h1_l1, 
    h1_i1.h3_j2, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h5_l1.h6_j1, 
    h6_i2.h6_l1, 
    h6_i2.h9_j2
/;
parameter cost(V,V) /
    h2_i3.h7_j1 3.312499
    h2_i3.h2_j2 -5.000000
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 16.000000
    h2_i1.h2_l1 6.000000
    h2_i1.h3_j2 -0.309213
    h2_i1.h0_l1 -6.909529
    h7_i3.h7_j1 1.000000
    h7_i3.h7_j2 -5.000000
    h7_i3.h1_j2 -7.942196
    h7_i3.h4_j2 8.583128
    h0_i1.h6_l1 -14.311495
    h0_i1.h8_j2 1.838327
    h0_i1.h3_j2 12.957922
    h0_i1.h9_j2 -4.561251
    h0_i1.h0_l1 6.000000
    h3_i3.h3_j1 1.000000
    h3_i3.h3_j2 -5.000000
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h0_j1 2.169678
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h8_i1.h8_j1 -3.249375
    h8_i1.h5_j1 -9.169676
    h8_i1.h2_j1 1.431215
    h8_i1.h6_j1 0.714063
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h8_l1 4.405807
    h8_i2.h6_j1 5.214513
    h8_i2.h8_l1 13.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h6_l1.h4_j1 -14.555243
    h5_i2.h5_l1 16.000000
    h5_i2.h6_j1 11.621234
    h5_i2.h9_j2 -8.361677
    h5_i2.h3_l1 5.263625
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h5_i3.h2_j1 6.467866
    h3_l1.h3_j1 -9.000000
    h3_l1.h4_j2 4.413333
    h3_l1.h1_j1 -3.494678
    h3_l1.h3_j2 -15.000000
    h7_i1.h6_j2 12.108036
    h7_i1.h9_l1 -0.688347
    h7_i1.h7_l1 6.000000
    h7_i1.h2_j2 -0.982581
    h2_l1.h2_j2 -15.000000
    h2_l1.h2_j1 -9.000000
    h4_i1.h8_j2 3.459135
    h4_i1.h4_l1 6.000000
    h4_i1.h9_j2 -11.569890
    h4_i1.h4_j2 12.506247
    h4_i1.h0_l1 11.005148
    h7_i2.h5_j2 -5.921941
    h7_i2.h7_l1 16.000000
    h4_i3.h9_j1 -3.112420
    h4_i3.h4_l1 -8.093928
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i2.h8_j2 0.154275
    h4_i2.h4_l1 16.000000
    h9_i2.h9_l1 16.000000
    h9_i2.h1_j1 13.410107
    h9_i3.h6_j1 4.247848
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h9_i3.h8_l1 -1.444494
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
