* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 148
* 	addedges       : 50
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_50_attr_1_9
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 110
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.1
* 	input->pool   : 34
* 	pool->output  : 34
* 	input->output : 42
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
set I /h2_i3, h2_i2, h2_i1, h3_i3, h0_i2, h8_i1, h8_i3, h8_i2, h4_i1, h4_i3, h4_i2, h3_i1, h3_i2, h1_i2, h1_i3, h1_i1, h9_i2, h0_i1, h7_i1, h7_i2, h7_i3, h9_i1, h5_i2, h5_i3, h5_i1, h9_i3, h0_i3, h6_i3, h6_i2, h6_i1/;
set L /h1_l1, h0_l1, h6_l1, h3_l1, h7_l1, h4_l1, h8_l1, h5_l1, h9_l1, h2_l1/;
set J /h9_j2, h9_j1, h0_j1, h0_j2, h3_j1, h3_j2, h1_j2, h1_j1, h6_j2, h6_j1, h7_j1, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h4_j1, h4_j2, h5_j2, h5_j1/;
set A /
    h2_i3.h2_j2, 
    h2_i3.h1_j1, 
    h2_i3.h2_j1, 
    h2_i2.h2_l1, 
    h2_i1.h2_l1, 
    h2_i1.h2_j2, 
    h7_i3.h7_j1, 
    h7_i3.h7_j2, 
    h0_i1.h0_l1, 
    h3_i3.h3_j1, 
    h3_i3.h3_j2, 
    h1_l1.h8_j1, 
    h1_l1.h1_j2, 
    h1_l1.h1_j1, 
    h9_l1.h0_j1, 
    h9_l1.h9_j2, 
    h9_l1.h9_j1, 
    h0_l1.h7_j1, 
    h0_l1.h0_j1, 
    h0_l1.h0_j2, 
    h0_l1.h1_j1, 
    h8_i1.h5_j1, 
    h8_i1.h4_l1, 
    h8_i1.h8_l1, 
    h8_i3.h8_j1, 
    h8_i3.h8_j2, 
    h8_i3.h9_j1, 
    h8_i3.h3_l1, 
    h8_i2.h2_l1, 
    h8_i2.h8_l1, 
    h6_l1.h6_j2, 
    h6_l1.h6_j1, 
    h5_i2.h5_l1, 
    h5_i2.h7_l1, 
    h5_i2.h1_j2, 
    h5_i2.h9_j1, 
    h5_i2.h8_l1, 
    h5_i3.h5_j2, 
    h5_i3.h5_j1, 
    h3_l1.h2_j2, 
    h3_l1.h5_j1, 
    h3_l1.h3_j1, 
    h3_l1.h1_j2, 
    h3_l1.h3_j2, 
    h7_i1.h0_j1, 
    h7_i1.h7_l1, 
    h7_i1.h4_l1, 
    h7_i1.h0_j2, 
    h7_i1.h3_j2, 
    h2_l1.h1_j2, 
    h2_l1.h2_j2, 
    h2_l1.h9_j2, 
    h2_l1.h2_j1, 
    h4_i1.h8_j2, 
    h4_i1.h4_l1, 
    h7_i2.h7_l1, 
    h7_i2.h6_j1, 
    h7_i2.h9_j2, 
    h4_i3.h1_j2, 
    h4_i3.h1_l1, 
    h4_i3.h4_j1, 
    h4_i3.h4_j2, 
    h4_i3.h2_j1, 
    h4_i2.h4_l1, 
    h4_i2.h6_j1, 
    h9_i2.h5_l1, 
    h9_i2.h4_l1, 
    h9_i2.h9_l1, 
    h9_i3.h6_j2, 
    h9_i3.h8_j1, 
    h9_i3.h9_j2, 
    h9_i3.h9_j1, 
    h0_i3.h0_j1, 
    h0_i3.h0_j2, 
    h9_i1.h9_l1, 
    h5_i1.h5_l1, 
    h5_i1.h7_l1, 
    h5_i1.h0_l1, 
    h3_i1.h3_l1, 
    h6_i3.h6_j2, 
    h6_i3.h6_j1, 
    h3_i2.h7_j2, 
    h3_i2.h3_l1, 
    h6_i1.h6_l1, 
    h6_i1.h9_j1, 
    h1_i2.h8_l1, 
    h1_i2.h1_l1, 
    h1_i2.h9_j2, 
    h1_i2.h0_l1, 
    h1_i3.h1_j2, 
    h1_i3.h1_j1, 
    h7_l1.h7_j1, 
    h7_l1.h7_j2, 
    h1_i1.h1_l1, 
    h4_l1.h6_j2, 
    h4_l1.h4_j1, 
    h4_l1.h4_j2, 
    h0_i2.h0_l1, 
    h8_l1.h8_j1, 
    h8_l1.h8_j2, 
    h8_l1.h2_j2, 
    h8_l1.h9_j1, 
    h5_l1.h5_j2, 
    h5_l1.h5_j1, 
    h5_l1.h6_j1, 
    h5_l1.h0_j1, 
    h6_i2.h8_j2, 
    h6_i2.h7_j2, 
    h6_i2.h6_l1, 
    h6_i2.h8_l1
/;
parameter cost(V,V) /
    h2_i3.h2_j2 -5.000000
    h2_i3.h1_j1 9.892844
    h2_i3.h2_j1 1.000000
    h2_i2.h2_l1 13.000000
    h2_i1.h2_l1 6.000000
    h2_i1.h2_j2 -3.535028
    h7_i3.h7_j1 1.000000
    h7_i3.h7_j2 -5.000000
    h0_i1.h0_l1 6.000000
    h3_i3.h3_j1 1.000000
    h3_i3.h3_j2 -5.000000
    h1_l1.h8_j1 2.795402
    h1_l1.h1_j2 -15.000000
    h1_l1.h1_j1 -9.000000
    h9_l1.h0_j1 2.453675
    h9_l1.h9_j2 -15.000000
    h9_l1.h9_j1 -9.000000
    h0_l1.h7_j1 2.980969
    h0_l1.h0_j1 -9.000000
    h0_l1.h0_j2 -15.000000
    h0_l1.h1_j1 -6.233267
    h8_i1.h5_j1 14.224099
    h8_i1.h4_l1 4.637731
    h8_i1.h8_l1 6.000000
    h8_i3.h8_j1 1.000000
    h8_i3.h8_j2 -5.000000
    h8_i3.h9_j1 -13.963906
    h8_i3.h3_l1 15.790992
    h8_i2.h2_l1 -4.937673
    h8_i2.h8_l1 16.000000
    h6_l1.h6_j2 -15.000000
    h6_l1.h6_j1 -9.000000
    h5_i2.h5_l1 13.000000
    h5_i2.h7_l1 -13.032305
    h5_i2.h1_j2 -8.989231
    h5_i2.h9_j1 8.692367
    h5_i2.h8_l1 9.854994
    h5_i3.h5_j2 -5.000000
    h5_i3.h5_j1 1.000000
    h3_l1.h2_j2 -5.793343
    h3_l1.h5_j1 -2.604820
    h3_l1.h3_j1 -9.000000
    h3_l1.h1_j2 -1.556175
    h3_l1.h3_j2 -15.000000
    h7_i1.h0_j1 -6.609280
    h7_i1.h7_l1 6.000000
    h7_i1.h4_l1 13.665765
    h7_i1.h0_j2 10.947414
    h7_i1.h3_j2 -6.373011
    h2_l1.h1_j2 8.992732
    h2_l1.h2_j2 -15.000000
    h2_l1.h9_j2 9.791424
    h2_l1.h2_j1 -9.000000
    h4_i1.h8_j2 2.471173
    h4_i1.h4_l1 6.000000
    h7_i2.h7_l1 16.000000
    h7_i2.h6_j1 13.741879
    h7_i2.h9_j2 12.541580
    h4_i3.h1_j2 9.831607
    h4_i3.h1_l1 -11.051546
    h4_i3.h4_j1 1.000000
    h4_i3.h4_j2 -5.000000
    h4_i3.h2_j1 12.210786
    h4_i2.h4_l1 16.000000
    h4_i2.h6_j1 -0.165552
    h9_i2.h5_l1 10.741164
    h9_i2.h4_l1 10.323958
    h9_i2.h9_l1 16.000000
    h9_i3.h6_j2 -0.594870
    h9_i3.h8_j1 -11.192467
    h9_i3.h9_j2 -5.000000
    h9_i3.h9_j1 1.000000
    h0_i3.h0_j1 1.000000
    h0_i3.h0_j2 -5.000000
    h9_i1.h9_l1 6.000000
    h5_i1.h5_l1 6.000000
    h5_i1.h7_l1 -4.996733
    h5_i1.h0_l1 5.193603
    h3_i1.h3_l1 6.000000
    h6_i3.h6_j2 -5.000000
    h6_i3.h6_j1 1.000000
    h3_i2.h7_j2 13.239598
    h3_i2.h3_l1 16.000000
    h6_i1.h6_l1 6.000000
